"Organisation","Full Name","Post Title","Office Tel"
"Intellectual Property Department","Mr. WONG Fuk Loi, David, JP","Director of Intellectual Property","2961 6888"
"Intellectual Property Department","Ms. NG Maria Kaiser","Deputy Director of Intellectual Property","2961 6821"
""
"Organisation","Service Name","Office Tel"
"Intellectual Property Department","Enquiry","2961 6901"
""
"Organisation","Department","Full Name","Post Title","Office Tel"
"Intellectual Property Department","Intellectual Property Department,Trade Marks Registry","Miss WONG Wai Man, Kitty","Intellectual Property Examiner II","2961 6836"
"Intellectual Property Department","Intellectual Property Department,Trade Marks Registry","Mr. LAW Tsz Yi, Felix","Intellectual Property Examiner II","2961 5629"
"Intellectual Property Department","Intellectual Property Department,Trade Marks Registry","Miss SZE Pui Yee, Ingrid","Intellectual Property Examiner II","2961 6957"
"Intellectual Property Department","Intellectual Property Department,Trade Marks Registry","Miss CHAN Yi Yu, Connie","Intellectual Property Examiner II","2961 7246"
"Intellectual Property Department","Intellectual Property Department,Trade Marks Registry","Miss WO Hoi Yee, Shania","Intellectual Property Examiner II","2961 7245"
"Intellectual Property Department","Intellectual Property Department,Trade Marks Registry","Miss CHONG Hiu Tung, Kennis","Intellectual Property Examiner II","2961 6805"
"Intellectual Property Department","Intellectual Property Department,Trade Marks Registry","Mr. WAT Chi Ki, Jacky","Intellectual Property Examiner II","2961 7244"
"Intellectual Property Department","Intellectual Property Department,Trade Marks Registry","Miss CHENG Yuk Ki, Yuki","Intellectual Property Examiner II","2961 6929"
"Intellectual Property Department","Intellectual Property Department,Trade Marks Registry","Miss LI Yuen Ki, Margaret","Intellectual Property Examiner II","2961 6871"
"Intellectual Property Department","Intellectual Property Department,Trade Marks Registry","Ms. CHAN Siu Wing, Angelle","Intellectual Property Examiner II","2961 8357"
"Intellectual Property Department","Intellectual Property Department,Trade Marks Registry","Ms. LAM Tak Hung, Chrystie","Intellectual Property Examiner II","2961 6943"
"Intellectual Property Department","Intellectual Property Department,Trade Marks Registry","Ms. HO Dip Yee, Steph","Intellectual Property Examiner II","2961 6861"
"Intellectual Property Department","Intellectual Property Department,Trade Marks Registry","Ms. YU Siu Ching, Amy","Intellectual Property Examiner II","2961 6837"
"Intellectual Property Department","Intellectual Property Department,Trade Marks Registry","Mr. TONG Chi Lap, Ronald","Intellectual Property Examiner II","2961 5639"
"Intellectual Property Department","Intellectual Property Department,Trade Marks Registry","Mr. NGAI Tsz Ho, Justin","Intellectual Property Examiner II","2961 6969"
"Intellectual Property Department","Intellectual Property Department,Trade Marks Registry","Mr. CHAN Ka Fai, Clement","Intellectual Property Examiner II","2961 6945"
"Intellectual Property Department","Intellectual Property Department,Trade Marks Registry","Ms. LEE Wing Nok, Truska","Intellectual Property Examiner II","2961 6981"
"Intellectual Property Department","Intellectual Property Department,Trade Marks Registry","Ms. MOK Wai Chi, Chloe","Intellectual Property Examiner II","2961 8350"
"Intellectual Property Department","Intellectual Property Department,Trade Marks Registry","Ms. YEUNG Chun Fa, Josephy","Intellectual Property Examiner II","2961 6892"
"Intellectual Property Department","Intellectual Property Department,Trade Marks Registry","Miss LEUNG Yuk Chun, Yuki","Intellectual Property Examiner II","2961 8343"
"Intellectual Property Department","Intellectual Property Department,Trade Marks Registry","Ms. LEE Siu Chuen, Kasey","Intellectual Property Examiner II","2961 6842"
"Intellectual Property Department","Intellectual Property Department,Trade Marks Registry","Mr. MUI Cheuk Ming, Matthew","Intellectual Property Examiner II","2961 8911"
"Intellectual Property Department","Intellectual Property Department,Trade Marks Registry","Miss NG Pui Fong, Clara","Intellectual Property Examiner","2961 6963"
"Intellectual Property Department","Intellectual Property Department,Trade Marks Registry","Miss NG Hoi Yan, Yan","Intellectual Property Examiner","2961 6968"
"Intellectual Property Department","Intellectual Property Department,Trade Marks Registry","Miss LEUNG Yee Ki, Minnie","Intellectual Property Examiner","2961 6976"
"Intellectual Property Department","Trade Marks Registry,E-commerce","Ms. WONG Mei Yee, Joey","Chief Intellectual Property Examiner (Automation)/Chief Intellectual Property Examiner (Operations)2","2961 6865"
"Intellectual Property Department","Trade Marks Registry,E-commerce","Mr. LI Tsz Yeung, Alex","Clerical Officer (Registries)","2961 6951"
"Intellectual Property Department","Trade Marks Registry,Hearings","Miss WONG Wai Mei, Angela","Sr. Intellectual Property Examiner","2961 6855"
"Intellectual Property Department","Trade Marks Registry,Hearings","Mr. LUI Kwan Tat, Edmund","Intellectual Property Examiner I","2961 6883"
"Intellectual Property Department","Trade Marks Registry,Hearings","Miss WAN Lai Ngar, Leia","Intellectual Property Examiner I","2961 6950"
"Intellectual Property Department","Trade Marks Registry,Hearings","Miss LEUNG Fong Ting, Fontaine","Intellectual Property Examiner I","2961 6876"
"Intellectual Property Department","Trade Marks Registry,Hearings","Mr. LI Tsz Yeung, Alex","Clerical Officer (Registries)","2961 6951"
"Intellectual Property Department","Intellectual Property Department,Patents And Designs Registries","Mr. LI Yung Cheung, Simpson","Chief Intellectual Property Examiner (Patents &amp; Designs)","3543 1588"
"Intellectual Property Department","Intellectual Property Department,Patents And Designs Registries","Mr. LEE Nai Lap, Nigel","Sr. Patent Examiner(Electricity)","3543 1464"
"Intellectual Property Department","Intellectual Property Department,Patents And Designs Registries","Mr. LUO Xiaoteng, Hugo","Sr. Patent Examiner(Mechanical Engineering)","3543 1574"
"Intellectual Property Department","Intellectual Property Department,Patents And Designs Registries","Ms. LI Bing Ai, Carol","Sr. Patent Examiner(Chemistry)","3543 1570"
"Intellectual Property Department","Intellectual Property Department,Patents And Designs Registries","Ms. KWAN Hiu Tung, Dawna","Patent Examiner(Chemistry)","3188 8058"
"Intellectual Property Department","Intellectual Property Department,Patents And Designs Registries","Mr. HO Kam Hoi, Harvey","Sr. Intellectual Property Examiner","3543 1573"
"Intellectual Property Department","Intellectual Property Department,Patents And Designs Registries","Mr. HAU Wang Chun, Andy","Intellectual Property Examiner I","3188 8023"
"Intellectual Property Department","Intellectual Property Department,Patents And Designs Registries","Ms. YIP Chiu Ying, Rita","Intellectual Property Examiner I","3188 8059"
"Intellectual Property Department","Intellectual Property Department,Patents And Designs Registries","Mr. POON Wang Kee, Steve","Intellectual Property Examiner I","3543 1589"
"Intellectual Property Department","Intellectual Property Department,Patents And Designs Registries","Ms. HUI Mo Chee, Monica","Intellectual Property Examiner II","3188 8021"
"Intellectual Property Department","Intellectual Property Department,Patents And Designs Registries","Miss TAM Yee Man, Angela","Intellectual Property Examiner II","3188 8056"
"Intellectual Property Department","Intellectual Property Department,Patents And Designs Registries","Mr. TSE Man Lung, Leon","Intellectual Property Examiner II","3188 8022"
"Intellectual Property Department","Intellectual Property Department,Patents And Designs Registries","Ms. YU Wang, Grace","Intellectual Property Examiner II","3188 5327"
"Intellectual Property Department","Intellectual Property Department,Patents And Designs Registries","Mr. TAM Chin Pang, Ivan","Intellectual Property Examiner II","3547 2976"
"Intellectual Property Department","Intellectual Property Department,Patents And Designs Registries","Mr. SIU Kin Lung","Intellectual Property Examiner","3188 8057"
"Intellectual Property Department","Intellectual Property Department,Marketing Division","Ms. WONG Siu Ling, Jenny","Head (Marketing Division)","2961 6818"
"Intellectual Property Department","Intellectual Property Department,Marketing Division","Ms. LAW Beg Shan, Janet","Senior Manager 1 (Marketing Division)","2961 6931"
"Intellectual Property Department","Intellectual Property Department,Marketing Division","Ms. TSE Pui Shan, Catherine","Senior Manager 2 (Marketing Division)","2961 6962"
"Intellectual Property Department","Intellectual Property Department,Marketing Division","Miss TSE Siu Yin, Agnes","Senior Manager 4 (Marketing Division)","2961 6948"
"Intellectual Property Department","Intellectual Property Department,Marketing Division","Miss TSE Wing Tung, Vreneli","Assistant Manager 1 (Marketing Division)","2961 6912"
"Intellectual Property Department","Intellectual Property Department,Marketing Division","Mr. LAM Hoi Hung, Dave","Assistant Manager 2 (Marketing Division)","2961 6960"
"Intellectual Property Department","Intellectual Property Department,Marketing Division","Miss CHING Chi Ying, Mandy","Assistant Manager 3 (Marketing Division)","2961 6907"
"Intellectual Property Department","Intellectual Property Department,Marketing Division","Mr. CHENG Pui Hung, Russo","Assistant Manager 3 (Marketing Division) (des.)","2961 6942"
"Intellectual Property Department","Intellectual Property Department,Marketing Division","Ms. NG Choi Yan, Lois","Assistant Manager 4 (Marketing Division)","2961 6829"
"Intellectual Property Department","Intellectual Property Department,Marketing Division","Miss AU Ching Laam, Jamay","Assistant Manager 7 (Marketing Division)","2961 6844"
"Intellectual Property Department","Intellectual Property Department,Marketing Division","Ms. LIN Yonglang, Lyn","Assistant Manager 8 (Marketing Division)","2961 5635"
"Intellectual Property Department","Intellectual Property Department,Marketing Division","Mr. CHUNG Sin Hang, Andrew","Marketing Co-ordinator 1 (Marketing Division)","2961 5625"
"Intellectual Property Department","Intellectual Property Department,Marketing Division","Miss TSANG Chui Yee, Tweety","Marketing Co-ordinator 2 (Marketing Division)","2961 6833"
"Intellectual Property Department","Intellectual Property Department,Mainland Networking","Ms. YU Pik Ha, Vivian","Chief Intellectual Property Examiner (Strategy)","2961 6894"
"Intellectual Property Department","Intellectual Property Department,Outsourcing Contractor Staff","Mr. NG Yiu Kwan, William","Project Manager (Information Technology Services)","2961 6845"
"Intellectual Property Department","Intellectual Property Department,Outsourcing Contractor Staff","Ms. Man Chui Yu, Carman","Office Operation Services Manager","2961 8352"
"Intellectual Property Department","Intellectual Property Department,Contract Management and Information Technology","Mr. TIN Chi Wah, Lawrence","Senior Systems Manager (Contract Management and Information Technology)","2961 6917"
"Intellectual Property Department","Intellectual Property Department,Contract Management and Information Technology","Mr. CHAN Chun Hung, Albert","Systems Manager (Contract Management and Information Technology)","2961 6823"
"Intellectual Property Department","Intellectual Property Department,Contract Management and Information Technology","Mr. HO Hiu Fung, Jacky","Analyst/Programmer I (Contract Management and Information Technology)","2961 6938"
"Intellectual Property Department","Intellectual Property Department,Contract Management and Information Technology","Mr. CHOW Wai On, Lawrence","Project Manager 2","2961 6824"
"Intellectual Property Department","Intellectual Property Department,Contract Management and Information Technology","Mr. LEE Kai Chuen, Keith","Systems Analyst 1","2961 6843"
"Intellectual Property Department","Intellectual Property Department,Contract Management and Information Technology","Mr. CHOW Chun Fung","Systems Analyst 2","2961 8351"
"Intellectual Property Department","Intellectual Property Department,Contract Management and Information Technology","Mr. LAI  Wai Hung, Craig","Systems Analyst 4","2961 6916"
